contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
NVDA240328P00670000,NVDA,2024-03-28,670.00,put,0.43,0.41,0.36,36,0.45,11,76,387,2024-03-18,0.74169,-0.00974,0.00024,-0.14013,0.03814,-0.00246
NVDA240328C00675000,NVDA,2024-03-28,675.00,call,204.50,211.45,209.65,1,213.25,4,1,98,2024-03-18,0.81974,0.98083,0.00039,-0.37609,0.06838,0.17978
NVDA240328P00675000,NVDA,2024-03-28,675.00,put,0.45,0.46,0.42,10,0.51,35,228,460,2024-03-18,0.74169,-0.01144,0.00028,-0.16110,0.04386,-0.00289
NVDA240328C00680000,NVDA,2024-03-28,680.00,call,205.85,206.52,204.70,5,208.35,2,11,288,2024-03-18,0.81974,0.97814,0.00043,-0.40941,0.07642,0.18045
NVDA240328P00680000,NVDA,2024-03-28,680.00,put,0.51,0.53,0.48,9,0.58,18,166,569,2024-03-18,0.74169,-0.01336,0.00032,-0.18434,0.05020,-0.00338
NVDA240328C00685000,NVDA,2024-03-28,685.00,call,200.60,201.60,199.80,6,203.40,4,6,176,2024-03-18,0.80022,0.97765,0.00045,-0.40846,0.07788,0.18170
NVDA240328P00685000,NVDA,2024-03-28,685.00,put,0.53,0.60,0.56,5,0.65,5,88,379,2024-03-18,0.74169,-0.01555,0.00036,-0.20998,0.05719,-0.00394
NVDA240328C00690000,NVDA,2024-03-28,690.00,call,192.00,196.70,194.90,2,198.50,6,6,220,2024-03-18,0.80022,0.97456,0.00051,-0.44455,0.08683,0.18228
NVDA240328P00690000,NVDA,2024-03-28,690.00,put,0.72,0.69,0.64,6,0.74,7,143,485,2024-03-18,0.74169,-0.01802,0.00041,-0.23811,0.06487,-0.00457
NVDA240328C00695000,NVDA,2024-03-28,695.00,call,196.35,191.80,190.00,2,193.60,2,4,148,2024-03-18,0.78071,0.97394,0.00053,-0.44363,0.08859,0.18349
NVDA240328P00695000,NVDA,2024-03-28,695.00,put,0.79,0.79,0.74,5,0.84,8,148,783,2024-03-18,0.72218,-0.01833,0.00043,-0.23522,0.06583,-0.00464
NVDA240328C00700000,NVDA,2024-03-28,700.00,call,188.95,186.95,185.15,6,188.75,2,39,752,2024-03-18,0.78071,0.97040,0.00059,-0.48262,0.09852,0.18395
NVDA240328P00700000,NVDA,2024-03-28,700.00,put,0.95,0.90,0.82,1,0.97,11,1156,2918,2024-03-18,0.72218,-0.02120,0.00048,-0.26608,0.07448,-0.00537
NVDA240328C00705000,NVDA,2024-03-28,705.00,call,192.25,182.05,180.25,6,183.85,2,0,143,2024-03-18,0.76120,0.96962,0.00062,-0.48176,0.10065,0.18513
NVDA240328P00705000,NVDA,2024-03-28,705.00,put,1.10,1.03,0.96,7,1.10,9,243,1043,2024-03-18,0.72218,-0.02442,0.00054,-0.29965,0.08390,-0.00620
NVDA240328C00710000,NVDA,2024-03-28,710.00,call,177.00,177.23,175.40,2,179.05,7,67,186,2024-03-18,0.76120,0.96556,0.00068,-0.52376,0.11164,0.18546
NVDA240328P00710000,NVDA,2024-03-28,710.00,put,1.21,1.18,1.08,2,1.27,1,428,1255,2024-03-18,0.72218,-0.02801,0.00061,-0.33598,0.09410,-0.00711
NVDA240328C00715000,NVDA,2024-03-28,715.00,call,170.83,172.43,170.60,2,174.25,2,24,137,2024-03-18,0.76120,0.96109,0.00076,-0.56846,0.12336,0.18568
NVDA240328P00715000,NVDA,2024-03-28,715.00,put,1.36,1.34,1.24,2,1.44,1,271,855,2024-03-18,0.72218,-0.03200,0.00068,-0.37512,0.10509,-0.00813
NVDA240328C00720000,NVDA,2024-03-28,720.00,call,163.10,167.62,165.80,2,169.45,1,17,206,2024-03-18,0.76120,0.95620,0.00083,-0.61583,0.13579,0.18578
NVDA240328P00720000,NVDA,2024-03-28,720.00,put,1.50,1.53,1.43,1,1.64,1,218,1338,2024-03-18,0.72218,-0.03642,0.00075,-0.41707,0.11687,-0.00926
NVDA240328C00725000,NVDA,2024-03-28,725.00,call,164.88,162.80,161.00,1,164.60,4,25,216,2024-03-18,0.74169,0.95482,0.00088,-0.61588,0.13923,0.18681
NVDA240328P00725000,NVDA,2024-03-28,725.00,put,1.76,1.75,1.66,4,1.84,4,356,705,2024-03-18,0.72218,-0.04128,0.00084,-0.46181,0.12944,-0.01051
NVDA240328C00730000,NVDA,2024-03-28,730.00,call,161.97,158.05,156.25,5,159.85,4,23,438,2024-03-18,0.74169,0.94924,0.00096,-0.66630,0.15283,0.18674
NVDA240328P00730000,NVDA,2024-03-28,730.00,put,1.97,1.99,1.90,7,2.09,4,231,445,2024-03-18,0.70267,-0.04255,0.00088,-0.46028,0.13265,-0.01082
NVDA240328C00735000,NVDA,2024-03-28,735.00,call,152.05,153.32,151.50,5,155.15,2,1,167,2024-03-18,0.74169,0.94317,0.00105,-0.71926,0.16714,0.18655
NVDA240328P00735000,NVDA,2024-03-28,735.00,put,2.30,2.27,2.18,2,2.36,4,371,495,2024-03-18,0.70267,-0.04814,0.00097,-0.50819,0.14651,-0.01226
NVDA240328C00740000,NVDA,2024-03-28,740.00,call,151.25,148.68,146.85,1,150.50,5,5,189,2024-03-18,0.74169,0.93658,0.00115,-0.77464,0.18212,0.18621
NVDA240328P00740000,NVDA,2024-03-28,740.00,put,2.59,2.60,2.47,1,2.72,1,234,1114,2024-03-18,0.70267,-0.05426,0.00107,-0.55879,0.16115,-0.01383
NVDA240328C00745000,NVDA,2024-03-28,745.00,call,147.25,143.98,142.15,4,145.80,2,6,200,2024-03-18,0.72218,0.93427,0.00121,-0.77588,0.18727,0.18701
NVDA240328P00745000,NVDA,2024-03-28,745.00,put,2.99,2.93,2.82,9,3.05,17,493,544,2024-03-18,0.70267,-0.06094,0.00117,-0.61196,0.17654,-0.01554
NVDA240328C00750000,NVDA,2024-03-28,750.00,call,139.80,139.38,137.55,2,141.20,2,65,948,2024-03-18,0.72218,0.92680,0.00131,-0.83398,0.20344,0.18645
NVDA240328P00750000,NVDA,2024-03-28,750.00,put,3.35,3.33,3.20,8,3.45,102,1022,2177,2024-03-18,0.70267,-0.06819,0.00128,-0.66756,0.19265,-0.01741
NVDA240328C00755000,NVDA,2024-03-28,755.00,call,139.68,134.80,133.00,6,136.60,3,19,227,2024-03-18,0.72218,0.91876,0.00142,-0.89414,0.22021,0.18574
NVDA240328P00755000,NVDA,2024-03-28,755.00,put,3.70,3.78,3.60,43,3.95,19,203,472,2024-03-18,0.70267,-0.07603,0.00139,-0.72539,0.20942,-0.01943
NVDA240328C00760000,NVDA,2024-03-28,760.00,call,132.60,130.27,128.45,6,132.10,2,39,403,2024-03-18,0.72218,0.91013,0.00153,-0.95612,0.23750,0.18487
NVDA240328P00760000,NVDA,2024-03-28,760.00,put,4.25,4.25,4.10,32,4.40,32,361,727,2024-03-18,0.70267,-0.08448,0.00151,-0.78525,0.22679,-0.02162
NVDA240328C00765000,NVDA,2024-03-28,765.00,call,122.25,125.80,124.00,6,127.60,2,11,505,2024-03-18,0.72218,0.90090,0.00165,-1.01968,0.25525,0.18384
NVDA240328P00765000,NVDA,2024-03-28,765.00,put,4.80,4.78,4.65,40,4.90,29,302,704,2024-03-18,0.70267,-0.09356,0.00162,-0.84688,0.24468,-0.02397
NVDA240328C00770000,NVDA,2024-03-28,770.00,call,123.18,121.72,120.40,33,123.05,36,22,817,2024-03-18,0.72218,0.89106,0.00177,-1.08453,0.27339,0.18265
NVDA240328P00770000,NVDA,2024-03-28,770.00,put,5.40,5.35,5.20,58,5.50,27,300,610,2024-03-18,0.70267,-0.10327,0.00175,-0.91002,0.26304,-0.02648
NVDA240328C00775000,NVDA,2024-03-28,775.00,call,115.95,117.03,115.90,1,118.15,1,22,223,2024-03-18,0.72218,0.88061,0.00189,-1.15038,0.29182,0.18130
NVDA240328P00775000,NVDA,2024-03-28,775.00,put,5.90,6.00,5.85,64,6.15,70,326,510,2024-03-18,0.70267,-0.11362,0.00187,-0.97435,0.28176,-0.02917
NVDA240328C00780000,NVDA,2024-03-28,780.00,call,116.00,113.03,112.15,6,113.90,1,22,484,2024-03-18,0.72218,0.86955,0.00201,-1.21689,0.31047,0.17978
NVDA240328P00780000,NVDA,2024-03-28,780.00,put,6.85,6.70,6.55,53,6.85,29,623,1018,2024-03-18,0.70267,-0.12462,0.00200,-1.03956,0.30075,-0.03203
NVDA240328C00785000,NVDA,2024-03-28,785.00,call,100.60,108.78,107.90,7,109.65,2,15,305,2024-03-18,0.72218,0.85787,0.00213,-1.28373,0.32923,0.17809
NVDA240328P00785000,NVDA,2024-03-28,785.00,put,7.60,7.47,7.30,66,7.65,29,360,413,2024-03-18,0.70267,-0.13626,0.00212,-1.10529,0.31992,-0.03507
NVDA240328C00790000,NVDA,2024-03-28,790.00,call,105.85,104.62,103.75,13,105.50,2,1310,1807,2024-03-18,0.72218,0.84559,0.00225,-1.35054,0.34801,0.17624
NVDA240328P00790000,NVDA,2024-03-28,790.00,put,8.35,8.38,8.15,33,8.60,32,441,652,2024-03-18,0.70267,-0.14855,0.00225,-1.17119,0.33916,-0.03828
NVDA240328C00795000,NVDA,2024-03-28,795.00,call,100.57,100.62,99.80,8,101.45,2,41,317,2024-03-18,0.72218,0.83271,0.00237,-1.41697,0.36670,0.17422
NVDA240328P00795000,NVDA,2024-03-28,795.00,put,9.43,9.30,9.10,13,9.50,9,521,741,2024-03-18,0.70267,-0.16147,0.00238,-1.23687,0.35837,-0.04166
NVDA240328C00800000,NVDA,2024-03-28,800.00,call,96.95,96.50,95.55,10,97.45,1,618,2720,2024-03-18,0.72218,0.81924,0.00249,-1.48263,0.38520,0.17204
NVDA240328P00800000,NVDA,2024-03-28,800.00,put,10.33,10.27,10.10,22,10.45,1,2647,2710,2024-03-18,0.70267,-0.17502,0.00251,-1.30195,0.37744,-0.04522
NVDA240328C00805000,NVDA,2024-03-28,805.00,call,91.80,92.50,91.45,7,93.55,3,208,496,2024-03-18,0.72218,0.80520,0.00261,-1.54715,0.40342,0.16970
NVDA240328P00805000,NVDA,2024-03-28,805.00,put,11.55,11.40,11.15,5,11.65,21,269,530,2024-03-18,0.70267,-0.18917,0.00263,-1.36605,0.39624,-0.04894
NVDA240328C00810000,NVDA,2024-03-28,810.00,call,90.70,88.97,88.25,2,89.70,9,59,648,2024-03-18,0.72218,0.79061,0.00272,-1.61017,0.42124,0.16721
NVDA240328P00810000,NVDA,2024-03-28,810.00,put,12.59,12.53,12.30,63,12.75,22,238,650,2024-03-18,0.70267,-0.20392,0.00275,-1.42875,0.41468,-0.05283
NVDA240328C00815000,NVDA,2024-03-28,815.00,call,87.40,85.22,84.50,5,85.95,16,58,137,2024-03-18,0.72218,0.77549,0.00283,-1.67131,0.43856,0.16457
NVDA240328P00815000,NVDA,2024-03-28,815.00,put,13.19,13.82,13.60,17,14.05,30,300,289,2024-03-18,0.70267,-0.21923,0.00287,-1.48969,0.43264,-0.05688
NVDA240328C00820000,NVDA,2024-03-28,820.00,call,81.30,81.53,80.85,4,82.20,12,171,796,2024-03-18,0.72218,0.75987,0.00294,-1.73022,0.45529,0.16178
NVDA240328P00820000,NVDA,2024-03-28,820.00,put,15.39,15.10,14.85,39,15.35,24,512,991,2024-03-18,0.70267,-0.23508,0.00299,-1.54848,0.45001,-0.06108
NVDA240328C00825000,NVDA,2024-03-28,825.00,call,80.25,77.90,77.30,5,78.50,4,63,292,2024-03-18,0.72218,0.74378,0.00304,-1.78655,0.47132,0.15886
NVDA240328P00825000,NVDA,2024-03-28,825.00,put,16.96,16.58,16.35,54,16.80,26,362,425,2024-03-18,0.70267,-0.25144,0.00310,-1.60474,0.46668,-0.06543
NVDA240328C00830000,NVDA,2024-03-28,830.00,call,78.15,74.65,74.05,10,75.25,26,293,819,2024-03-18,0.72218,0.72724,0.00314,-1.83997,0.48656,0.15580
NVDA240328P00830000,NVDA,2024-03-28,830.00,put,18.40,18.10,17.85,68,18.35,40,565,1294,2024-03-18,0.70267,-0.26829,0.00320,-1.65813,0.48256,-0.06992
NVDA240328C00835000,NVDA,2024-03-28,835.00,call,70.65,71.22,70.70,5,71.75,9,282,583,2024-03-18,0.72218,0.71029,0.00324,-1.89017,0.50093,0.15262
NVDA240328P00835000,NVDA,2024-03-28,835.00,put,19.39,19.80,19.55,8,20.05,41,754,1000,2024-03-18,0.70267,-0.28557,0.00330,-1.70831,0.49755,-0.07455
NVDA240328C00840000,NVDA,2024-03-28,840.00,call,67.75,67.95,67.40,13,68.50,1,278,722,2024-03-18,0.72218,0.69297,0.00332,-1.93686,0.51435,0.14932
NVDA240328P00840000,NVDA,2024-03-28,840.00,put,21.70,21.55,21.25,56,21.85,36,446,807,2024-03-18,0.70267,-0.30327,0.00340,-1.75498,0.51155,-0.07929
NVDA240328C00845000,NVDA,2024-03-28,845.00,call,68.00,64.67,64.30,1,65.05,7,121,602,2024-03-18,0.72218,0.67532,0.00340,-1.97979,0.52674,0.14592
NVDA240328P00845000,NVDA,2024-03-28,845.00,put,23.57,23.45,23.25,5,23.65,9,202,432,2024-03-18,0.72218,-0.32468,0.00340,-1.85658,0.52674,-0.08525
NVDA240328C00850000,NVDA,2024-03-28,850.00,call,61.50,61.62,61.25,1,62.00,10,1044,1814,2024-03-18,0.72218,0.65737,0.00348,-2.01872,0.53804,0.14242
NVDA240328P00850000,NVDA,2024-03-28,850.00,put,25.70,25.35,25.10,7,25.60,4,1950,1660,2024-03-18,0.72218,-0.34263,0.00348,-1.89478,0.53804,-0.09012
NVDA240328C00855000,NVDA,2024-03-28,855.00,call,61.25,58.83,58.35,15,59.30,36,292,0,2024-03-18,0.72218,0.63917,0.00354,-2.05345,0.54819,0.13883
NVDA240328P00855000,NVDA,2024-03-28,855.00,put,27.55,27.35,27.00,85,27.70,41,413,0,2024-03-18,0.72218,-0.36083,0.00354,-1.92878,0.54819,-0.09507
NVDA240328C00860000,NVDA,2024-03-28,860.00,call,55.85,55.83,55.50,1,56.15,8,385,1422,2024-03-18,0.72218,0.62075,0.00360,-2.08380,0.55713,0.13517
NVDA240328P00860000,NVDA,2024-03-28,860.00,put,29.70,29.55,29.35,6,29.75,1,715,915,2024-03-18,0.72218,-0.37925,0.00360,-1.95840,0.55713,-0.10010
NVDA240328C00865000,NVDA,2024-03-28,865.00,call,55.70,52.95,52.65,2,53.25,2,271,359,2024-03-18,0.72218,0.60216,0.00365,-2.10963,0.56484,0.13144
NVDA240328P00865000,NVDA,2024-03-28,865.00,put,30.90,31.83,31.55,10,32.10,15,332,678,2024-03-18,0.72218,-0.39784,0.00365,-1.98350,0.56484,-0.10520
NVDA240328C00870000,NVDA,2024-03-28,870.00,call,50.25,50.47,50.15,3,50.80,9,691,880,2024-03-18,0.72218,0.58345,0.00369,-2.13084,0.57127,0.12765
NVDA240328P00870000,NVDA,2024-03-28,870.00,put,34.40,34.17,33.90,9,34.45,7,737,1107,2024-03-18,0.72218,-0.41655,0.00369,-2.00398,0.57127,-0.11036
NVDA240328C00875000,NVDA,2024-03-28,875.00,call,48.21,47.80,47.50,1,48.10,1,904,794,2024-03-18,0.72218,0.56466,0.00372,-2.14735,0.57641,0.12382
NVDA240328P00875000,NVDA,2024-03-28,875.00,put,36.65,36.70,36.45,4,36.95,8,719,618,2024-03-18,0.72218,-0.43534,0.00372,-2.01976,0.57641,-0.11556
NVDA240328C00877500,NVDA,2024-03-28,877.50,call,46.40,46.78,46.35,27,47.20,4,343,0,2024-03-18,0.72218,0.55525,0.00374,-2.15382,0.57849,0.12189
NVDA240328P00877500,NVDA,2024-03-28,877.50,put,38.45,37.92,37.55,33,38.30,22,236,0,2024-03-18,0.72218,-0.44475,0.00374,-2.02587,0.57849,-0.11817
NVDA240328C00880000,NVDA,2024-03-28,880.00,call,45.50,45.45,45.10,2,45.80,6,1574,2597,2024-03-18,0.72218,0.54583,0.00375,-2.15912,0.58024,0.11995
NVDA240328P00880000,NVDA,2024-03-28,880.00,put,39.08,39.20,39.00,2,39.40,2,1232,1573,2024-03-18,0.72218,-0.45417,0.00375,-2.03080,0.58024,-0.12080
NVDA240328C00882500,NVDA,2024-03-28,882.50,call,44.20,44.42,44.05,10,44.80,10,534,0,2024-03-18,0.74169,0.53672,0.00366,-2.21969,0.58162,0.11777
NVDA240328P00882500,NVDA,2024-03-28,882.50,put,40.43,40.55,40.15,15,40.95,12,274,0,2024-03-18,0.72218,-0.46359,0.00376,-2.03454,0.58166,-0.12342
NVDA240328C00885000,NVDA,2024-03-28,885.00,call,43.36,43.15,42.75,3,43.55,10,4077,1083,2024-03-18,0.74169,0.52756,0.00367,-2.22269,0.58270,0.11588
NVDA240328P00885000,NVDA,2024-03-28,885.00,put,41.95,41.92,41.75,6,42.10,6,1541,570,2024-03-18,0.72218,-0.47300,0.00376,-2.03709,0.58276,-0.12606
NVDA240328C00887500,NVDA,2024-03-28,887.50,call,42.00,42.10,41.70,10,42.50,12,706,0,2024-03-18,0.74169,0.51841,0.00367,-2.22455,0.58348,0.11398
NVDA240328P00887500,NVDA,2024-03-28,887.50,put,43.15,43.23,42.85,45,43.60,10,361,0,2024-03-18,0.72218,-0.48240,0.00377,-2.03847,0.58353,-0.12869
NVDA240328C00890000,NVDA,2024-03-28,890.00,call,40.96,41.00,40.60,1,41.40,9,2501,2037,2024-03-18,0.74169,0.50927,0.00367,-2.22526,0.58394,0.11209
NVDA240328P00890000,NVDA,2024-03-28,890.00,put,44.45,44.70,44.40,4,45.00,15,1688,3445,2024-03-18,0.72218,-0.49178,0.00377,-2.03867,0.58397,-0.13133
NVDA240328C00892500,NVDA,2024-03-28,892.50,call,39.85,39.90,39.50,2,40.30,7,919,0,2024-03-18,0.74169,0.50016,0.00367,-2.22483,0.58410,0.11019
NVDA240328P00892500,NVDA,2024-03-28,892.50,put,44.90,46.00,45.60,5,46.40,8,247,0,2024-03-18,0.72218,-0.50114,0.00377,-2.03770,0.58410,-0.13398
NVDA240328C00895000,NVDA,2024-03-28,895.00,call,38.90,38.77,38.50,2,39.05,5,984,1129,2024-03-18,0.74169,0.49107,0.00367,-2.22328,0.58395,0.10829
NVDA240328P00895000,NVDA,2024-03-28,895.00,put,47.70,47.52,47.25,11,47.80,6,733,421,2024-03-18,0.72218,-0.51048,0.00377,-2.03557,0.58390,-0.13662
NVDA240328C00897500,NVDA,2024-03-28,897.50,call,39.07,37.83,37.45,41,38.20,7,343,0,2024-03-18,0.74169,0.48201,0.00367,-2.22061,0.58350,0.10640
NVDA240328P00897500,NVDA,2024-03-28,897.50,put,49.40,48.92,48.50,49,49.35,43,262,0,2024-03-18,0.72218,-0.51978,0.00377,-2.03230,0.58338,-0.13925
NVDA240328C00900000,NVDA,2024-03-28,900.00,call,36.40,36.67,36.40,14,36.95,4,16426,11910,2024-03-18,0.74169,0.47298,0.00367,-2.21683,0.58276,0.10450
NVDA240328P00900000,NVDA,2024-03-28,900.00,put,50.46,50.40,50.00,64,50.80,1,1205,1477,2024-03-18,0.72218,-0.52905,0.00376,-2.02789,0.58255,-0.14189
NVDA240328C00902500,NVDA,2024-03-28,902.50,call,37.15,35.73,35.25,10,36.20,9,451,0,2024-03-18,0.74169,0.46400,0.00366,-2.21197,0.58172,0.10261
NVDA240328P00902500,NVDA,2024-03-28,902.50,put,57.53,51.90,51.45,52,52.35,4,188,0,2024-03-18,0.72218,-0.53827,0.00376,-2.02237,0.58141,-0.14452
NVDA240328C00905000,NVDA,2024-03-28,905.00,call,35.00,34.75,34.50,12,35.00,3,1411,860,2024-03-18,0.74169,0.45506,0.00365,-2.20603,0.58039,0.10073
NVDA240328P00905000,NVDA,2024-03-28,905.00,put,52.35,53.65,53.35,4,53.95,2,263,259,2024-03-18,0.74169,-0.54494,0.00365,-2.07406,0.58039,-0.14685
NVDA240328C00910000,NVDA,2024-03-28,910.00,call,33.30,33.05,32.80,1,33.30,9,5077,1838,2024-03-18,0.74169,0.43732,0.00363,-2.19099,0.57687,0.09697
NVDA240328P00910000,NVDA,2024-03-28,910.00,put,57.15,56.80,56.45,12,57.15,2,550,401,2024-03-18,0.74169,-0.56268,0.00363,-2.05830,0.57687,-0.15198
NVDA240328C00915000,NVDA,2024-03-28,915.00,call,31.29,31.23,30.90,3,31.55,8,1705,305,2024-03-18,0.74169,0.41980,0.00360,-2.17188,0.57225,0.09325
NVDA240328P00915000,NVDA,2024-03-28,915.00,put,60.35,59.88,59.35,49,60.40,1,506,125,2024-03-18,0.74169,-0.58020,0.00360,-2.03846,0.57225,-0.15707
NVDA240328C00920000,NVDA,2024-03-28,920.00,call,29.70,29.52,29.25,5,29.80,6,2653,1653,2024-03-18,0.74169,0.40253,0.00356,-2.14886,0.56658,0.08956
NVDA240328P00920000,NVDA,2024-03-28,920.00,put,63.45,63.42,63.00,3,63.85,2,348,672,2024-03-18,0.74169,-0.59747,0.00356,-2.01471,0.56658,-0.16212
NVDA240328C00925000,NVDA,2024-03-28,925.00,call,28.05,28.00,27.70,3,28.30,13,1385,863,2024-03-18,0.76120,0.38962,0.00344,-2.18360,0.56160,0.08661
NVDA240328P00925000,NVDA,2024-03-28,925.00,put,64.90,66.88,66.50,5,67.25,2,202,130,2024-03-18,0.74169,-0.61446,0.00352,-1.98725,0.55989,-0.16713
NVDA240328C00930000,NVDA,2024-03-28,930.00,call,26.54,26.45,26.20,6,26.70,4,1260,1438,2024-03-18,0.76120,0.37331,0.00340,-2.15433,0.55439,0.08312
NVDA240328P00930000,NVDA,2024-03-28,930.00,put,69.83,70.40,70.00,8,70.80,2,101,2559,2024-03-18,0.76120,-0.62669,0.00340,-2.01872,0.55439,-0.17131
NVDA240328C00935000,NVDA,2024-03-28,935.00,call,25.00,25.02,24.70,8,25.35,9,527,277,2024-03-18,0.76120,0.35731,0.00335,-2.12180,0.54633,0.07968
NVDA240328P00935000,NVDA,2024-03-28,935.00,put,72.14,73.78,73.15,33,74.40,2,140,46,2024-03-18,0.74169,-0.64749,0.00342,-1.92200,0.54371,-0.17699
NVDA240328C00940000,NVDA,2024-03-28,940.00,call,23.75,23.57,23.20,10,23.95,6,1647,1201,2024-03-18,0.76120,0.34164,0.00329,-2.08622,0.53746,0.07629
NVDA240328P00940000,NVDA,2024-03-28,940.00,put,76.20,77.40,76.80,28,78.00,1,52,73,2024-03-18,0.76120,-0.65836,0.00329,-1.94916,0.53746,-0.18086
NVDA240328C00945000,NVDA,2024-03-28,945.00,call,24.06,22.42,22.15,56,22.70,9,631,250,2024-03-18,0.76120,0.32633,0.00323,-2.04784,0.52783,0.07298
NVDA240328P00945000,NVDA,2024-03-28,945.00,put,84.74,81.12,80.45,10,81.80,1,39,24,2024-03-18,0.76120,-0.67367,0.00323,-1.91004,0.52783,-0.18555
NVDA240328C00950000,NVDA,2024-03-28,950.00,call,21.45,21.23,21.00,6,21.45,8,3906,3915,2024-03-18,0.76120,0.31137,0.00317,-2.00686,0.51752,0.06973
NVDA240328P00950000,NVDA,2024-03-28,950.00,put,86.37,84.92,84.30,41,85.55,1,256,406,2024-03-18,0.76120,-0.68863,0.00317,-1.86834,0.51752,-0.19016
NVDA240328C00955000,NVDA,2024-03-28,955.00,call,19.90,20.05,19.80,24,20.30,6,312,343,2024-03-18,0.76120,0.29680,0.00310,-1.96353,0.50658,0.06656
NVDA240328P00955000,NVDA,2024-03-28,955.00,put,90.45,88.80,88.10,6,89.50,1,32,28,2024-03-18,0.76120,-0.70320,0.00310,-1.82428,0.50658,-0.19471
NVDA240328C00960000,NVDA,2024-03-28,960.00,call,18.95,19.02,18.80,5,19.25,25,945,1405,2024-03-18,0.78071,0.28859,0.00299,-1.98633,0.50003,0.06464
NVDA240328P00960000,NVDA,2024-03-28,960.00,put,90.50,92.72,92.00,15,93.45,1,28,83,2024-03-18,0.76120,-0.71738,0.00303,-1.77811,0.49508,-0.19917
NVDA240328C00965000,NVDA,2024-03-28,965.00,call,18.28,17.95,17.70,41,18.20,5,616,265,2024-03-18,0.78071,0.27502,0.00292,-1.93995,0.48855,0.06168
NVDA240328P00965000,NVDA,2024-03-28,965.00,put,95.55,96.72,96.00,3,97.45,1,26,19,2024-03-18,0.78071,-0.72498,0.00292,-1.79924,0.48855,-0.20232
NVDA240328C00970000,NVDA,2024-03-28,970.00,call,16.93,16.93,16.60,6,17.25,11,1327,867,2024-03-18,0.78071,0.26183,0.00285,-1.89188,0.47663,0.05879
NVDA240328P00970000,NVDA,2024-03-28,970.00,put,99.95,100.78,100.05,3,101.50,1,24,335,2024-03-18,0.78071,-0.73817,0.00285,-1.75044,0.47663,-0.20657
NVDA240328C00975000,NVDA,2024-03-28,975.00,call,16.05,16.00,15.70,9,16.30,2,389,492,2024-03-18,0.78071,0.24905,0.00277,-1.84234,0.46432,0.05599
NVDA240328P00975000,NVDA,2024-03-28,975.00,put,106.20,104.95,104.15,3,105.75,1,22,11,2024-03-18,0.78071,-0.75095,0.00277,-1.70017,0.46432,-0.21074
NVDA240328C00980000,NVDA,2024-03-28,980.00,call,15.25,15.20,14.95,28,15.45,3,832,1524,2024-03-18,0.78071,0.23666,0.00270,-1.79155,0.45168,0.05327
NVDA240328P00980000,NVDA,2024-03-28,980.00,put,119.10,109.05,108.30,3,109.80,1,10,391,2024-03-18,0.78071,-0.76334,0.00270,-1.64865,0.45168,-0.21483
NVDA240328C00985000,NVDA,2024-03-28,985.00,call,14.48,14.35,14.05,5,14.65,3,234,145,2024-03-18,0.78071,0.22469,0.00262,-1.73972,0.43876,0.05063
NVDA240328P00985000,NVDA,2024-03-28,985.00,put,118.40,113.25,112.50,3,114.00,1,3,4,2024-03-18,0.78071,-0.77531,0.00262,-1.59609,0.43876,-0.21884
NVDA240328C00990000,NVDA,2024-03-28,990.00,call,13.93,13.60,13.30,1,13.90,3,864,755,2024-03-18,0.80022,0.21975,0.00253,-1.75976,0.43323,0.04945
NVDA240328P00990000,NVDA,2024-03-28,990.00,put,118.10,117.50,116.75,2,118.25,1,13,121,2024-03-18,0.80022,-0.78025,0.00253,-1.61541,0.43323,-0.22138
NVDA240328C00995000,NVDA,2024-03-28,995.00,call,13.00,12.88,12.60,3,13.15,1,352,141,2024-03-18,0.80022,0.20866,0.00245,-1.70702,0.42037,0.04701
NVDA240328P00995000,NVDA,2024-03-28,995.00,put,129.25,121.78,121.00,9,122.55,1,32,4,2024-03-18,0.80022,-0.79134,0.00245,-1.56193,0.42037,-0.22519
NVDA240328C01000000,NVDA,2024-03-28,1000.00,call,12.38,12.27,12.20,15,12.35,3,10230,7188,2024-03-18,0.80022,0.19796,0.00237,-1.65375,0.40737,0.04465
NVDA240328P01000000,NVDA,2024-03-28,1000.00,put,126.30,125.80,124.20,26,127.40,16,102,109,2024-03-18,0.80022,-0.80204,0.00237,-1.50793,0.40737,-0.22893
NVDA240328C01005000,NVDA,2024-03-28,1005.00,call,11.80,11.55,11.30,2,11.80,3,373,414,2024-03-18,0.80022,0.18765,0.00230,-1.60013,0.39428,0.04237
NVDA240328P01005000,NVDA,2024-03-28,1005.00,put,124.80,130.30,128.65,23,131.95,2,20,8,2024-03-18,0.80022,-0.81235,0.00230,-1.45359,0.39428,-0.23257
NVDA240328C01010000,NVDA,2024-03-28,1010.00,call,11.10,11.00,10.75,1,11.25,3,446,1766,2024-03-18,0.81974,0.18436,0.00222,-1.62055,0.38998,0.04157
NVDA240328P01010000,NVDA,2024-03-28,1010.00,put,126.60,134.68,133.00,36,136.35,5,4,35,2024-03-18,0.80022,-0.82227,0.00222,-1.39908,0.38113,-0.23614
NVDA240328C01015000,NVDA,2024-03-28,1015.00,call,11.00,10.43,10.15,1,10.70,3,84,43,2024-03-18,0.81974,0.17483,0.00215,-1.56696,0.37718,0.03946
