contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
AMD221118P00069000,AMD,2022-11-18,69.00,put,8.73,9.18,9.05,573,9.30,6,12,431,2022-11-03,0.54657,-0.88005,0.03003,-0.03789,0.02437,-0.02550
AMD221118C00070000,AMD,2022-11-18,70.00,call,0.30,0.29,0.29,514,0.30,46,4287,22389,2022-11-03,0.54657,0.09593,0.02556,-0.03837,0.02074,0.00225
AMD221118P00070000,AMD,2022-11-18,70.00,put,9.79,10.10,10.00,263,10.20,1,1659,14122,2022-11-03,0.56608,-0.89548,0.02627,-0.03496,0.02208,-0.02628
AMD221118C00071000,AMD,2022-11-18,71.00,call,0.26,0.23,0.22,787,0.24,447,634,3554,2022-11-03,0.54657,0.07591,0.02145,-0.03217,0.01741,0.00179
AMD221118P00071000,AMD,2022-11-18,71.00,put,10.08,11.03,10.90,60,11.15,1,4,269,2022-11-03,0.56608,-0.91618,0.02232,-0.02847,0.01876,-0.02717
AMD221118C00072000,AMD,2022-11-18,72.00,call,0.19,0.18,0.17,666,0.19,493,123,559,2022-11-03,0.56608,0.06659,0.01873,-0.03010,0.01574,0.00157
AMD221118P00072000,AMD,2022-11-18,72.00,put,10.23,11.98,11.80,68,12.15,60,5,203,2022-11-03,0.56608,-0.93341,0.01873,-0.02256,0.01574,-0.02798
AMD221118C00075000,AMD,2022-11-18,75.00,call,0.10,0.09,0.08,306,0.10,501,842,11556,2022-11-03,0.56608,0.03163,0.01030,-0.01653,0.00866,0.00075
AMD221118P00075000,AMD,2022-11-18,75.00,put,14.45,14.90,14.80,97,15.00,34,155,7922,2022-11-03,0.60511,-0.95818,0.01212,-0.01435,0.01089,-0.02979
AMD221118C00080000,AMD,2022-11-18,80.00,call,0.03,0.04,0.03,198,0.04,86,437,10846,2022-11-03,0.62462,0.01456,0.00485,-0.00946,0.00450,0.00034
AMD221118P00080000,AMD,2022-11-18,80.00,put,19.22,19.88,19.75,104,20.00,20,16,1734,2022-11-03,0.74169,-0.96528,0.00849,-0.01495,0.00935,-0.03202
AMD221118C00085000,AMD,2022-11-18,85.00,call,0.01,0.01,0.01,605,0.02,313,135,6167,2022-11-03,0.62462,0.00390,0.00152,-0.00296,0.00141,0.00009
AMD221118P00085000,AMD,2022-11-18,85.00,put,24.13,24.88,24.75,91,25.00,1,11,1247,2022-11-03,0.87827,-0.96771,0.00676,-0.01708,0.00881,-0.03413
AMD221118C00090000,AMD,2022-11-18,90.00,call,0.02,0.01,0.01,90,0.02,782,460,8452,2022-11-03,0.72218,0.00376,0.00127,-0.00331,0.00137,0.00009
AMD221118P00090000,AMD,2022-11-18,90.00,put,30.45,29.88,29.65,42,30.10,40,0,1968,2022-11-03,0.99534,-0.97073,0.00550,-0.01769,0.00812,-0.03626
AMD221118C00095000,AMD,2022-11-18,95.00,call,0.01,0.01,0.00,0,0.01,107,499,4876,2022-11-03,0.80022,0.00316,0.00098,-0.00314,0.00117,0.00007
AMD221118P00095000,AMD,2022-11-18,95.00,put,36.15,34.72,34.40,55,35.05,29,0,652,2022-11-03,0.01976,-1.00000,0.00000,0.00995,0.00000,-0.03898
AMD221118C00100000,AMD,2022-11-18,100.00,call,0.01,0.01,0.00,0,0.01,132,15,15410,2022-11-03,0.89778,0.00350,0.00096,-0.00385,0.00128,0.00008
AMD221118P00100000,AMD,2022-11-18,100.00,put,40.10,39.83,39.55,52,40.10,41,0,1348,2022-11-03,1.15144,-0.98016,0.00343,-0.01213,0.00586,-0.04058
AMD221118C00105000,AMD,2022-11-18,105.00,call,0.01,0.01,0.00,0,0.01,302,0,4994,2022-11-03,0.95632,0.00278,0.00073,-0.00334,0.00104,0.00006
AMD221118P00105000,AMD,2022-11-18,105.00,put,45.70,44.83,44.45,52,45.20,51,1,73,2022-11-03,1.26851,-0.97904,0.00326,-0.01508,0.00614,-0.04261
AMD221118C00110000,AMD,2022-11-18,110.00,call,0.01,0.01,0.00,0,0.01,132,9,6352,2022-11-03,1.03437,0.00281,0.00068,-0.00364,0.00105,0.00007
AMD221118P00110000,AMD,2022-11-18,110.00,put,51.20,49.78,49.45,51,50.10,36,0,314,2022-11-03,1.26851,-0.98663,0.00222,-0.00622,0.00418,-0.04483
AMD221118C00115000,AMD,2022-11-18,115.00,call,0.01,0.01,0.00,0,0.01,128,0,4208,2022-11-03,1.09290,0.00247,0.00058,-0.00343,0.00094,0.00006
AMD221118P00115000,AMD,2022-11-18,115.00,put,54.80,54.78,54.35,52,55.20,52,1,9,2022-11-03,1.36606,-0.98604,0.00214,-0.00778,0.00434,-0.04687
AMD221118C00120000,AMD,2022-11-18,120.00,call,0.02,0.01,0.00,0,0.01,129,0,9563,2022-11-03,1.17095,0.00266,0.00058,-0.00392,0.00100,0.00006
AMD221118P00120000,AMD,2022-11-18,120.00,put,62.90,59.73,59.25,52,60.20,51,0,0,2022-11-03,1.28802,-0.99398,0.00109,0.00362,0.00208,-0.04910
AMD221118C00125000,AMD,2022-11-18,125.00,call,0.01,0.01,0.00,0,0.01,155,13,7831,2022-11-03,1.22948,0.00250,0.00052,-0.00390,0.00095,0.00006
AMD221118P00125000,AMD,2022-11-18,125.00,put,65.80,64.67,64.25,52,65.10,36,0,0,2022-11-03,0.01976,-1.00000,0.00000,0.01310,0.00000,-0.05129
AMD221118C00130000,AMD,2022-11-18,130.00,call,0.01,0.01,0.00,0,0.01,155,1,13099,2022-11-03,1.28802,0.00242,0.00048,-0.00396,0.00092,0.00006
AMD221118P00130000,AMD,2022-11-18,130.00,put,72.31,69.75,69.40,52,70.10,60,0,2,2022-11-03,1.54167,-0.98947,0.00148,-0.00390,0.00340,-0.05311
AMD221118C00135000,AMD,2022-11-18,135.00,call,0.01,0.01,0.00,0,0.01,219,0,2146,2022-11-03,1.34655,0.00239,0.00045,-0.00409,0.00091,0.00005
AMD221118P00135000,AMD,2022-11-18,135.00,put,76.90,74.75,74.30,52,75.20,51,0,2,2022-11-03,1.63923,-0.98821,0.00154,-0.00640,0.00375,-0.05513
AMD221118C00140000,AMD,2022-11-18,140.00,call,0.01,0.01,0.00,0,0.01,641,0,3668,2022-11-03,1.38558,0.00209,0.00039,-0.00373,0.00080,0.00005
AMD221118P00140000,AMD,2022-11-18,140.00,put,79.82,80.30,79.20,50,81.40,60,0,0,2022-11-03,2.34165,-0.93827,0.00427,-0.10151,0.01484,-0.05618
AMD221118C00145000,AMD,2022-11-18,145.00,call,0.01,0.01,0.00,0,0.01,225,0,961,2022-11-03,1.44411,0.00214,0.00038,-0.00397,0.00082,0.00005
AMD221118P00145000,AMD,2022-11-18,145.00,put,87.90,84.88,84.15,51,85.60,60,0,0,2022-11-03,2.02946,-0.97324,0.00250,-0.03595,0.00754,-0.05893
AMD221118C00150000,AMD,2022-11-18,150.00,call,0.01,0.01,0.00,0,0.01,222,0,4343,2022-11-03,1.48313,0.00195,0.00034,-0.00375,0.00076,0.00004
AMD221118P00150000,AMD,2022-11-18,150.00,put,82.20,90.33,89.20,51,91.45,60,0,0,2022-11-03,2.49774,-0.93940,0.00394,-0.10641,0.01463,-0.06032
AMD221118C00155000,AMD,2022-11-18,155.00,call,0.01,0.01,0.00,0,0.01,769,0,2755,2022-11-03,1.54167,0.00205,0.00035,-0.00408,0.00079,0.00005
AMD221118P00155000,AMD,2022-11-18,155.00,put,96.25,94.95,94.05,50,95.85,50,0,4,2022-11-03,2.26360,-0.96648,0.00270,-0.05251,0.00909,-0.06290
AMD221118C00160000,AMD,2022-11-18,160.00,call,0.01,0.01,0.00,0,0.01,225,0,671,2022-11-03,1.58069,0.00193,0.00032,-0.00394,0.00075,0.00004
AMD221118P00160000,AMD,2022-11-18,160.00,put,91.85,100.22,99.05,111,101.40,60,0,0,2022-11-03,2.57579,-0.94639,0.00347,-0.09757,0.01328,-0.06457
AMD221118C00165000,AMD,2022-11-18,165.00,call,0.01,0.01,0.00,0,0.01,235,0,841,2022-11-03,1.61972,0.00183,0.00030,-0.00386,0.00071,0.00004
AMD221118P00165000,AMD,2022-11-18,165.00,put,107.25,105.03,104.30,50,105.75,60,0,0,2022-11-03,2.47823,-0.96042,0.00283,-0.06892,0.01041,-0.06689
AMD221118C00170000,AMD,2022-11-18,170.00,call,0.01,0.01,0.00,0,0.01,242,0,358,2022-11-03,1.65874,0.00176,0.00028,-0.00381,0.00069,0.00004
AMD221118P00170000,AMD,2022-11-18,170.00,put,110.90,110.05,109.15,50,110.95,60,0,0,2022-11-03,2.55628,-0.95942,0.00280,-0.07292,0.01062,-0.06893
AMD221118C00175000,AMD,2022-11-18,175.00,call,0.01,0.01,0.00,0,0.01,239,0,500,2022-11-03,1.71728,0.00192,0.00029,-0.00427,0.00074,0.00004
AMD221118P00175000,AMD,2022-11-18,175.00,put,117.50,115.05,113.85,112,116.25,60,0,0,2022-11-03,2.61481,-0.95976,0.00272,-0.07384,0.01055,-0.07099
AMD221118C00180000,AMD,2022-11-18,180.00,call,0.01,0.01,0.00,0,0.01,173,0,1830,2022-11-03,1.75630,0.00188,0.00028,-0.00428,0.00073,0.00004
AMD221118P00180000,AMD,2022-11-18,180.00,put,120.90,120.20,119.05,50,121.35,50,0,0,2022-11-03,2.80993,-0.94927,0.00305,-0.10048,0.01271,-0.07285
AMD221125C00025000,AMD,2022-11-25,25.00,call,33.14,35.45,34.95,31,35.95,50,0,1,2022-11-03,2.00995,0.97878,0.00172,-0.03677,0.00751,0.01410
AMD221125P00025000,AMD,2022-11-25,25.00,put,0.02,0.01,0.00,0,0.01,52,0,648,2022-11-03,1.28802,-0.00164,0.00028,-0.00228,0.00078,-0.00007
AMD221125C00030000,AMD,2022-11-25,30.00,call,0.00,30.48,30.00,35,30.95,53,0,0,2022-11-03,1.65874,0.97231,0.00260,-0.03835,0.00939,0.01686
AMD221125P00030000,AMD,2022-11-25,30.00,put,0.03,0.01,0.01,70,0.02,124,0,110,2022-11-03,1.03437,-0.00203,0.00042,-0.00222,0.00095,-0.00008
AMD221125C00035000,AMD,2022-11-25,35.00,call,0.00,25.52,25.00,41,26.05,52,0,0,2022-11-03,1.36606,0.96304,0.00401,-0.04041,0.01192,0.01950
AMD221125P00035000,AMD,2022-11-25,35.00,put,0.03,0.03,0.02,125,0.03,100,12,251,2022-11-03,0.93681,-0.00663,0.00134,-0.00579,0.00274,-0.00026
AMD221125C00040000,AMD,2022-11-25,40.00,call,17.75,20.40,20.05,33,20.75,77,0,10,2022-11-03,0.95632,0.96870,0.00499,-0.02658,0.01040,0.02281
AMD221125P00040000,AMD,2022-11-25,40.00,put,0.07,0.06,0.05,118,0.06,90,12,240,2022-11-03,0.80022,-0.01451,0.00312,-0.00978,0.00543,-0.00056
AMD221125C00045000,AMD,2022-11-25,45.00,call,17.19,15.43,15.15,24,15.70,75,0,23,2022-11-03,0.74169,0.95484,0.00869,-0.02805,0.01403,0.02529
AMD221125P00045000,AMD,2022-11-25,45.00,put,0.13,0.14,0.13,209,0.14,52,30,373,2022-11-03,0.68315,-0.03409,0.00750,-0.01710,0.01116,-0.00132
AMD221125C00046000,AMD,2022-11-25,46.00,call,15.26,14.47,14.20,20,14.75,73,6,12,2022-11-03,0.72218,0.94637,0.01023,-0.03086,0.01609,0.02556
AMD221125P00046000,AMD,2022-11-25,46.00,put,0.16,0.17,0.16,296,0.17,51,16,262,2022-11-03,0.66364,-0.04114,0.00900,-0.01934,0.01301,-0.00159
AMD221125C00047000,AMD,2022-11-25,47.00,call,11.80,13.57,13.25,22,13.90,50,0,4,2022-11-03,0.72218,0.93180,0.01235,-0.03633,0.01942,0.02559
AMD221125P00047000,AMD,2022-11-25,47.00,put,0.23,0.21,0.20,227,0.21,84,19,277,2022-11-03,0.64413,-0.04953,0.01077,-0.02178,0.01511,-0.00192
AMD221125C00048000,AMD,2022-11-25,48.00,call,10.65,12.55,12.30,68,12.80,51,20,20,2022-11-03,0.66364,0.93009,0.01370,-0.03441,0.01980,0.02614
AMD221125P00048000,AMD,2022-11-25,48.00,put,0.22,0.26,0.25,50,0.26,46,485,116,2022-11-03,0.62462,-0.05952,0.01284,-0.02440,0.01747,-0.00231
AMD221125C00049000,AMD,2022-11-25,49.00,call,10.89,11.57,11.35,20,11.80,33,2,10,2022-11-03,0.62462,0.92283,0.01569,-0.03491,0.02135,0.02646
AMD221125P00049000,AMD,2022-11-25,49.00,put,0.28,0.32,0.31,118,0.33,78,506,132,2022-11-03,0.60511,-0.07140,0.01527,-0.02719,0.02012,-0.00277
AMD221125C00050000,AMD,2022-11-25,50.00,call,11.13,10.62,10.40,69,10.85,24,26,82,2022-11-03,0.60511,0.90815,0.01846,-0.03807,0.02433,0.02649
AMD221125P00050000,AMD,2022-11-25,50.00,put,0.39,0.40,0.39,177,0.41,68,450,496,2022-11-03,0.60511,-0.09185,0.01846,-0.03284,0.02433,-0.00357
AMD221125C00051000,AMD,2022-11-25,51.00,call,10.15,9.75,9.65,1,9.85,44,0,39,2022-11-03,0.60511,0.88418,0.02185,-0.04415,0.02879,0.02615
AMD221125P00051000,AMD,2022-11-25,51.00,put,0.45,0.51,0.50,62,0.52,70,108,267,2022-11-03,0.58560,-0.10914,0.02164,-0.03599,0.02759,-0.00425
AMD221125C00052000,AMD,2022-11-25,52.00,call,9.55,8.98,8.80,54,9.15,1046,0,28,2022-11-03,0.62462,0.85010,0.02528,-0.05324,0.03439,0.02538
AMD221125P00052000,AMD,2022-11-25,52.00,put,0.57,0.64,0.63,122,0.65,40,77,400,2022-11-03,0.58560,-0.13653,0.02532,-0.04205,0.03229,-0.00533
AMD221125C00053000,AMD,2022-11-25,53.00,call,8.06,8.05,7.95,45,8.15,20,21,70,2022-11-03,0.58560,0.83236,0.02902,-0.05366,0.03701,0.02530
AMD221125P00053000,AMD,2022-11-25,53.00,put,0.81,0.80,0.79,60,0.82,86,86,250,2022-11-03,0.58560,-0.16764,0.02902,-0.04811,0.03701,-0.00657
AMD221125C00054000,AMD,2022-11-25,54.00,call,6.00,7.28,7.15,108,7.40,1040,13,305,2022-11-03,0.58560,0.79773,0.03262,-0.05963,0.04160,0.02451
AMD221125P00054000,AMD,2022-11-25,54.00,put,1.00,1.00,0.99,40,1.01,40,144,571,2022-11-03,0.56608,-0.19562,0.03307,-0.05111,0.04077,-0.00767
AMD221125C00055000,AMD,2022-11-25,55.00,call,5.65,6.45,6.40,40,6.50,36,17,233,2022-11-03,0.56608,0.76588,0.03671,-0.06238,0.04526,0.02385
AMD221125P00055000,AMD,2022-11-25,55.00,put,1.23,1.23,1.22,40,1.25,46,229,1856,2022-11-03,0.56608,-0.23412,0.03671,-0.05662,0.04526,-0.00922
AMD221125C00056000,AMD,2022-11-25,56.00,call,6.46,5.75,5.70,30,5.80,48,90,215,2022-11-03,0.56608,0.72432,0.03999,-0.06739,0.04930,0.02277
AMD221125P00056000,AMD,2022-11-25,56.00,put,1.32,1.52,1.50,40,1.53,65,210,416,2022-11-03,0.56608,-0.27568,0.03999,-0.06153,0.04930,-0.01091
AMD221125C00057000,AMD,2022-11-25,57.00,call,5.92,5.05,5.00,35,5.10,44,82,150,2022-11-03,0.54657,0.68446,0.04407,-0.06896,0.05246,0.02178
AMD221125P00057000,AMD,2022-11-25,57.00,put,1.69,1.83,1.82,52,1.85,60,119,488,2022-11-03,0.56608,-0.31977,0.04279,-0.06566,0.05276,-0.01271
AMD221125C00058000,AMD,2022-11-25,58.00,call,5.10,4.43,4.40,38,4.45,49,95,307,2022-11-03,0.54657,0.63705,0.04651,-0.07233,0.05536,0.02043
AMD221125P00058000,AMD,2022-11-25,58.00,put,2.18,2.20,2.19,5,2.21,40,286,448,2022-11-03,0.54657,-0.36295,0.04651,-0.06626,0.05536,-0.01445
AMD221125C00059000,AMD,2022-11-25,59.00,call,4.60,3.85,3.80,100,3.90,312,180,492,2022-11-03,0.54657,0.58831,0.04824,-0.07464,0.05743,0.01900
AMD221125P00059000,AMD,2022-11-25,59.00,put,2.60,2.62,2.60,5,2.63,60,310,277,2022-11-03,0.54657,-0.41169,0.04824,-0.06847,0.05743,-0.01648
AMD221125C00060000,AMD,2022-11-25,60.00,call,3.35,3.30,3.25,46,3.35,40,327,892,2022-11-03,0.54657,0.53901,0.04922,-0.07583,0.05859,0.01752
AMD221125P00060000,AMD,2022-11-25,60.00,put,3.05,3.08,3.05,40,3.10,80,310,646,2022-11-03,0.54657,-0.46099,0.04922,-0.06955,0.05859,-0.01856
AMD221125C00061000,AMD,2022-11-25,61.00,call,2.88,2.83,2.81,38,2.84,38,2257,754,2022-11-03,0.54657,0.48993,0.04944,-0.07590,0.05886,0.01602
AMD221125P00061000,AMD,2022-11-25,61.00,put,3.45,3.58,3.55,54,3.60,40,126,272,2022-11-03,0.54657,-0.51007,0.04944,-0.06951,0.05886,-0.02066
AMD221125C00062000,AMD,2022-11-25,62.00,call,2.67,2.38,2.37,38,2.40,38,210,426,2022-11-03,0.52706,0.43774,0.05066,-0.07218,0.05816,0.01444
AMD221125P00062000,AMD,2022-11-25,62.00,put,3.95,4.15,4.10,60,4.20,421,97,340,2022-11-03,0.52706,-0.56226,0.05066,-0.06569,0.05816,-0.02284
AMD221125C00063000,AMD,2022-11-25,63.00,call,2.23,1.99,1.98,40,2.01,40,180,872,2022-11-03,0.52706,0.38960,0.04931,-0.07005,0.05660,0.01292
AMD221125P00063000,AMD,2022-11-25,63.00,put,4.71,4.75,4.70,131,4.80,73,314,197,2022-11-03,0.52706,-0.61040,0.04931,-0.06346,0.05660,-0.02497
AMD221125C00064000,AMD,2022-11-25,64.00,call,1.66,1.65,1.64,40,1.67,40,190,457,2022-11-03,0.52706,0.34382,0.04731,-0.06704,0.05430,0.01145
AMD221125P00064000,AMD,2022-11-25,64.00,put,5.15,5.43,5.40,38,5.45,38,40,146,2022-11-03,0.52706,-0.65618,0.04731,-0.06034,0.05430,-0.02703
AMD221125C00065000,AMD,2022-11-25,65.00,call,1.40,1.36,1.35,40,1.37,52,344,1122,2022-11-03,0.52706,0.30087,0.04476,-0.06330,0.05138,0.01006
AMD221125P00065000,AMD,2022-11-25,65.00,put,6.10,6.12,6.10,46,6.15,36,48,347,2022-11-03,0.52706,-0.69913,0.04476,-0.05649,0.05138,-0.02903
AMD221125C00066000,AMD,2022-11-25,66.00,call,1.41,1.11,1.10,40,1.12,52,260,372,2022-11-03,0.52706,0.26113,0.04180,-0.05899,0.04797,0.00877
AMD221125P00066000,AMD,2022-11-25,66.00,put,6.50,6.88,6.85,32,6.90,32,40,37,2022-11-03,0.52706,-0.73887,0.04180,-0.05208,0.04797,-0.03092
AMD221125C00067000,AMD,2022-11-25,67.00,call,0.91,0.90,0.89,40,0.91,41,481,301,2022-11-03,0.50755,0.21475,0.03898,-0.05097,0.04309,0.00726
AMD221125P00067000,AMD,2022-11-25,67.00,put,7.50,7.65,7.60,49,7.70,28,9,104,2022-11-03,0.52706,-0.77520,0.03854,-0.04729,0.04424,-0.03272
AMD221125C00068000,AMD,2022-11-25,68.00,call,0.92,0.72,0.71,65,0.73,53,637,1513,2022-11-03,0.50755,0.18169,0.03524,-0.04600,0.03895,0.00616
AMD221125P00068000,AMD,2022-11-25,68.00,put,7.87,8.48,8.40,60,8.55,1,21,156,2022-11-03,0.52706,-0.80801,0.03511,-0.04229,0.04030,-0.03440
AMD221125C00069000,AMD,2022-11-25,69.00,call,0.62,0.58,0.57,71,0.59,79,78,387,2022-11-03,0.50755,0.15242,0.03146,-0.04102,0.03478,0.00518
AMD221125P00069000,AMD,2022-11-25,69.00,put,8.85,9.27,9.10,188,9.45,1,23,88,2022-11-03,0.50755,-0.84758,0.03146,-0.03380,0.03478,-0.03631
AMD221125C00070000,AMD,2022-11-25,70.00,call,0.47,0.46,0.45,137,0.47,83,1103,2153,2022-11-03,0.50755,0.12682,0.02776,-0.03615,0.03069,0.00432
AMD221125P00070000,AMD,2022-11-25,70.00,put,9.89,10.22,10.10,467,10.35,2,18,185,2022-11-03,0.52706,-0.86315,0.02817,-0.03222,0.03234,-0.03744
AMD221125C00071000,AMD,2022-11-25,71.00,call,0.49,0.37,0.36,112,0.38,41,60,471,2022-11-03,0.50755,0.10467,0.02422,-0.03151,0.02677,0.00358
AMD221125P00071000,AMD,2022-11-25,71.00,put,8.90,11.15,11.05,60,11.25,1,0,111,2022-11-03,0.52706,-0.88575,0.02484,-0.02740,0.02851,-0.03880
AMD221125C00072000,AMD,2022-11-25,72.00,call,0.36,0.29,0.29,82,0.30,88,28,547,2022-11-03,0.50755,0.08571,0.02091,-0.02717,0.02311,0.00294
AMD221125P00072000,AMD,2022-11-25,72.00,put,10.87,12.05,11.90,22,12.20,2,4,18,2022-11-03,0.52706,-0.90529,0.02168,-0.02284,0.02489,-0.04006
AMD221125C00073000,AMD,2022-11-25,73.00,call,0.31,0.23,0.23,88,0.24,40,22,225,2022-11-03,0.50755,0.06966,0.01786,-0.02319,0.01974,0.00239
AMD221125P00073000,AMD,2022-11-25,73.00,put,13.25,12.98,12.80,60,13.15,2,0,134,2022-11-03,0.52706,-0.92204,0.01874,-0.01859,0.02151,-0.04123
AMD221125C00074000,AMD,2022-11-25,74.00,call,0.24,0.19,0.18,91,0.20,104,37,192,2022-11-03,0.52706,0.06375,0.01606,-0.02246,0.01843,0.00219
AMD221125P00074000,AMD,2022-11-25,74.00,put,13.00,13.95,13.80,64,14.10,1,4,26,2022-11-03,0.54657,-0.92853,0.01691,-0.01769,0.02013,-0.04206
AMD221125C00075000,AMD,2022-11-25,75.00,call,0.21,0.15,0.15,94,0.16,110,57,745,2022-11-03,0.52706,0.05178,0.01364,-0.01906,0.01565,0.00178
AMD221125P00075000,AMD,2022-11-25,75.00,put,14.25,14.93,14.75,60,15.10,20,7,78,2022-11-03,0.56608,-0.93401,0.01536,-0.01690,0.01893,-0.04285
AMD221125C00076000,AMD,2022-11-25,76.00,call,0.16,0.12,0.12,52,0.13,128,47,81,2022-11-03,0.52706,0.04180,0.01148,-0.01604,0.01318,0.00144
AMD221125P00076000,AMD,2022-11-25,76.00,put,18.85,15.93,15.80,20,16.05,10,0,8,2022-11-03,0.58560,-0.93865,0.01403,-0.01621,0.01789,-0.04361
AMD221125C00077000,AMD,2022-11-25,77.00,call,0.12,0.11,0.10,113,0.11,219,236,233,2022-11-03,0.54657,0.03911,0.01049,-0.01575,0.01249,0.00134
AMD221125P00077000,AMD,2022-11-25,77.00,put,16.07,16.88,16.70,40,17.05,2,1,12,2022-11-03,0.58560,-0.94892,0.01214,-0.01285,0.01548,-0.04456
AMD221125C00078000,AMD,2022-11-25,78.00,call,0.13,0.08,0.08,145,0.09,167,0,196,2022-11-03,0.52706,0.02675,0.00795,-0.01109,0.00913,0.00092
AMD221125P00078000,AMD,2022-11-25,78.00,put,17.88,17.88,17.70,34,18.05,20,0,14,2022-11-03,0.60511,-0.95194,0.01119,-0.01240,0.01475,-0.04527
AMD221125C00079000,AMD,2022-11-25,79.00,call,0.06,0.08,0.07,131,0.08,228,0,205,2022-11-03,0.54657,0.02546,0.00736,-0.01103,0.00876,0.00088
AMD221125P00079000,AMD,2022-11-25,79.00,put,19.05,18.83,18.60,47,19.05,2,0,16,2022-11-03,0.58560,-0.96507,0.00893,-0.00709,0.01138,-0.04631
AMD221125C00080000,AMD,2022-11-25,80.00,call,0.07,0.06,0.05,304,0.07,250,313,987,2022-11-03,0.54657,0.02038,0.00610,-0.00914,0.00726,0.00070
AMD221125P00080000,AMD,2022-11-25,80.00,put,20.45,19.88,19.75,28,20.00,1,5,2,2022-11-03,0.66364,-0.95142,0.01029,-0.01434,0.01487,-0.04646
AMD221125C00085000,AMD,2022-11-25,85.00,call,0.03,0.03,0.02,233,0.04,303,1,2221,2022-11-03,0.58560,0.01012,0.00312,-0.00535,0.00397,0.00035
AMD221125P00085000,AMD,2022-11-25,85.00,put,26.12,24.90,24.75,26,25.05,1,2,198,2022-11-03,0.78071,-0.95541,0.00817,-0.01600,0.01388,-0.04962
AMD221125C00090000,AMD,2022-11-25,90.00,call,0.03,0.01,0.01,231,0.02,52,1,348,2022-11-03,0.60511,0.00430,0.00142,-0.00259,0.00187,0.00015
AMD221125P00090000,AMD,2022-11-25,90.00,put,28.78,29.62,29.20,54,30.05,25,0,0,2022-11-03,0.01976,-1.00000,0.00000,0.00942,0.00000,-0.05412
AMD221125C00095000,AMD,2022-11-25,95.00,call,0.01,0.01,0.00,0,0.02,97,0,256,2022-11-03,0.66364,0.00333,0.00103,-0.00226,0.00148,0.00011
AMD221125P00095000,AMD,2022-11-25,95.00,put,35.50,34.78,34.45,53,35.10,38,1,0,2022-11-03,0.87827,-0.97747,0.00413,-0.00596,0.00790,-0.05637
AMD221125C00100000,AMD,2022-11-25,100.00,call,0.01,0.01,0.00,0,0.01,40,638,223,2022-11-03,0.74169,0.00356,0.00097,-0.00267,0.00157,0.00012
AMD221125P00100000,AMD,2022-11-25,100.00,put,41.80,39.70,39.30,50,40.10,45,0,0,2022-11-03,0.85876,-0.98921,0.00225,0.00221,0.00420,-0.05977
AMD221125C00105000,AMD,2022-11-25,105.00,call,0.01,0.01,0.00,0,0.01,69,0,97,2022-11-03,0.80022,0.00317,0.00082,-0.00260,0.00142,0.00011
AMD221125P00105000,AMD,2022-11-25,105.00,put,0.00,44.53,43.95,52,45.10,39,0,0,2022-11-03,0.01976,-1.00000,0.00000,0.01099,0.00000,-0.06314
AMD221125C00110000,AMD,2022-11-25,110.00,call,0.01,0.01,0.00,0,0.01,70,0,5,2022-11-03,0.85876,0.00298,0.00072,-0.00264,0.00134,0.00010
AMD221125P00110000,AMD,2022-11-25,110.00,put,50.20,49.70,49.30,50,50.10,43,0,0,2022-11-03,1.03437,-0.98757,0.00211,0.00027,0.00475,-0.06573
AMD221125C00115000,AMD,2022-11-25,115.00,call,0.01,0.01,0.00,0,0.01,109,0,55,2022-11-03,0.91729,0.00291,0.00066,-0.00275,0.00131,0.00010
AMD221125P00115000,AMD,2022-11-25,115.00,put,0.00,54.75,54.35,50,55.15,51,0,0,2022-11-03,1.20997,-0.97870,0.00286,-0.00881,0.00754,-0.06846
AMD221125C00120000,AMD,2022-11-25,120.00,call,0.03,0.01,0.00,0,0.01,98,0,2,2022-11-03,0.95632,0.00242,0.00053,-0.00243,0.00111,0.00008
AMD221125P00120000,AMD,2022-11-25,120.00,put,0.00,59.75,59.40,50,60.10,41,0,0,2022-11-03,1.28802,-0.97835,0.00272,-0.00993,0.00764,-0.07146
AMD221125C00125000,AMD,2022-11-25,125.00,call,0.01,0.01,0.00,0,0.01,95,0,104,2022-11-03,1.01485,0.00252,0.00052,-0.00267,0.00115,0.00008
AMD221125P00125000,AMD,2022-11-25,125.00,put,64.45,64.72,64.30,50,65.15,47,0,0,2022-11-03,1.32704,-0.98111,0.00236,-0.00755,0.00681,-0.07456
AMD221125C00130000,AMD,2022-11-25,130.00,call,0.00,0.01,0.00,0,0.01,92,0,0,2022-11-03,1.05388,0.00223,0.00045,-0.00249,0.00103,0.00008
AMD221125P00130000,AMD,2022-11-25,130.00,put,0.00,69.60,69.10,51,70.10,32,0,0,2022-11-03,1.05388,-0.99777,0.00045,0.01112,0.00103,-0.07810
AMD221125C00135000,AMD,2022-11-25,135.00,call,0.00,0.01,0.00,0,0.01,81,0,0,2022-11-03,1.11241,0.00242,0.00046,-0.00283,0.00111,0.00008
AMD221125P00135000,AMD,2022-11-25,135.00,put,76.80,74.70,74.20,52,75.20,51,0,0,2022-11-03,1.44411,-0.98206,0.00207,-0.00735,0.00651,-0.08061
AMD221125C00140000,AMD,2022-11-25,140.00,call,0.03,0.01,0.00,0,0.01,103,0,101,2022-11-03,1.15144,0.00225,0.00041,-0.00273,0.00104,0.00008
