contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
AAPL211112P00132000,AAPL,2021-11-12,132.00,put,0.46,0.45,0.44,25,0.46,2,328,331,2021-10-18,0.29292,-0.08030,0.01327,-0.03347,0.05718,-0.00835
AAPL211112C00133000,AAPL,2021-11-12,133.00,call,13.80,14.12,13.80,63,14.45,4,2,3,2021-10-18,0.29292,0.90398,0.01516,-0.03854,0.06533,0.08109
AAPL211112P00133000,AAPL,2021-11-12,133.00,put,0.56,0.52,0.50,33,0.54,13,174,357,2021-10-18,0.29292,-0.09602,0.01516,-0.03824,0.06533,-0.01000
AAPL211112C00134000,AAPL,2021-11-12,134.00,call,12.48,13.25,12.90,63,13.60,11,9,9,2021-10-18,0.29292,0.88626,0.01714,-0.04353,0.07386,0.07992
AAPL211112P00134000,AAPL,2021-11-12,134.00,put,0.62,0.58,0.57,31,0.60,5,136,292,2021-10-18,0.29292,-0.11374,0.01714,-0.04323,0.07386,-0.01186
AAPL211112C00135000,AAPL,2021-11-12,135.00,call,11.88,12.25,11.85,1,12.65,3,59,134,2021-10-18,0.27341,0.88176,0.01888,-0.04178,0.07593,0.08016
AAPL211112P00135000,AAPL,2021-11-12,135.00,put,0.67,0.67,0.65,1,0.69,6,552,715,2021-10-18,0.27341,-0.11824,0.01888,-0.04148,0.07593,-0.01230
AAPL211112C00136000,AAPL,2021-11-12,136.00,call,9.25,11.38,11.00,63,11.75,1,7,21,2021-10-18,0.27341,0.86008,0.02122,-0.04691,0.08533,0.07857
AAPL211112P00136000,AAPL,2021-11-12,136.00,put,0.78,0.79,0.76,21,0.82,15,74,440,2021-10-18,0.27341,-0.13992,0.02122,-0.04662,0.08533,-0.01457
AAPL211112C00137000,AAPL,2021-11-12,137.00,call,10.20,10.45,10.05,1,10.85,3,38,24,2021-10-18,0.27341,0.83603,0.02358,-0.05209,0.09482,0.07673
AAPL211112P00137000,AAPL,2021-11-12,137.00,put,0.90,0.92,0.88,21,0.95,18,94,577,2021-10-18,0.27341,-0.16397,0.02358,-0.05179,0.09482,-0.01710
AAPL211112C00138000,AAPL,2021-11-12,138.00,call,9.61,9.55,9.45,23,9.65,61,16,277,2021-10-18,0.25390,0.82606,0.02637,-0.05025,0.09849,0.07641
AAPL211112P00138000,AAPL,2021-11-12,138.00,put,1.04,1.04,1.03,25,1.06,2,1403,718,2021-10-18,0.27341,-0.19034,0.02591,-0.05691,0.10419,-0.01988
AAPL211112C00139000,AAPL,2021-11-12,139.00,call,8.65,8.73,8.65,2,8.80,10,20,231,2021-10-18,0.25390,0.79675,0.02903,-0.05529,0.10842,0.07401
AAPL211112P00139000,AAPL,2021-11-12,139.00,put,1.19,1.23,1.18,29,1.27,19,153,669,2021-10-18,0.25390,-0.20325,0.02903,-0.05499,0.10842,-0.02119
AAPL211112C00140000,AAPL,2021-11-12,140.00,call,7.90,7.90,7.80,21,8.00,79,169,657,2021-10-18,0.25390,0.76491,0.03156,-0.06009,0.11789,0.07134
AAPL211112P00140000,AAPL,2021-11-12,140.00,put,1.39,1.40,1.36,21,1.43,2,662,1127,2021-10-18,0.25390,-0.23509,0.03156,-0.05978,0.11789,-0.02455
AAPL211112C00141000,AAPL,2021-11-12,141.00,call,7.12,7.17,6.80,1,7.55,5,69,502,2021-10-18,0.25390,0.73074,0.03391,-0.06453,0.12664,0.06841
AAPL211112P00141000,AAPL,2021-11-12,141.00,put,1.64,1.66,1.61,23,1.71,22,308,675,2021-10-18,0.25390,-0.26926,0.03391,-0.06422,0.12664,-0.02816
AAPL211112C00142000,AAPL,2021-11-12,142.00,call,6.53,6.30,6.10,63,6.50,10,91,618,2021-10-18,0.23438,0.70737,0.03824,-0.06202,0.13184,0.06671
AAPL211112P00142000,AAPL,2021-11-12,142.00,put,1.90,1.92,1.87,21,1.96,19,201,405,2021-10-18,0.25390,-0.30548,0.03600,-0.06816,0.13444,-0.03201
AAPL211112C00143000,AAPL,2021-11-12,143.00,call,5.72,5.53,5.30,5,5.75,2,578,709,2021-10-18,0.23438,0.66688,0.04044,-0.06556,0.13942,0.06310
AAPL211112P00143000,AAPL,2021-11-12,143.00,put,2.16,2.21,2.17,38,2.24,37,321,765,2021-10-18,0.25390,-0.34344,0.03777,-0.07152,0.14107,-0.03606
AAPL211112C00144000,AAPL,2021-11-12,144.00,call,5.03,4.90,4.70,8,5.10,99,544,1025,2021-10-18,0.23438,0.62465,0.04219,-0.06839,0.14548,0.05929
AAPL211112P00144000,AAPL,2021-11-12,144.00,put,2.53,2.54,2.49,63,2.60,16,508,641,2021-10-18,0.23438,-0.37535,0.04219,-0.06807,0.14548,-0.03933
AAPL211112C00145000,AAPL,2021-11-12,145.00,call,4.40,4.38,4.30,48,4.45,99,1120,2294,2021-10-18,0.23438,0.58118,0.04346,-0.07041,0.14983,0.05532
AAPL211112P00145000,AAPL,2021-11-12,145.00,put,2.92,2.94,2.88,63,3.00,39,534,430,2021-10-18,0.23438,-0.41882,0.04346,-0.07010,0.14983,-0.04399
AAPL211112C00146000,AAPL,2021-11-12,146.00,call,3.80,3.75,3.60,1,3.90,1,752,6211,2021-10-18,0.23438,0.53699,0.04419,-0.07158,0.15235,0.05125
AAPL211112P00146000,AAPL,2021-11-12,146.00,put,3.39,3.38,3.30,73,3.45,3,168,198,2021-10-18,0.23438,-0.46301,0.04419,-0.07126,0.15235,-0.04874
AAPL211112C00147000,AAPL,2021-11-12,147.00,call,3.30,3.23,3.10,8,3.35,81,1037,7995,2021-10-18,0.23438,0.49265,0.04437,-0.07187,0.15298,0.04714
AAPL211112P00147000,AAPL,2021-11-12,147.00,put,3.85,3.83,3.75,107,3.90,44,80,84,2021-10-18,0.23438,-0.50735,0.04437,-0.07154,0.15298,-0.05354
AAPL211112C00148000,AAPL,2021-11-12,148.00,call,2.81,2.79,2.75,32,2.83,32,430,8589,2021-10-18,0.23438,0.44870,0.04401,-0.07127,0.15174,0.04303
AAPL211112P00148000,AAPL,2021-11-12,148.00,put,4.45,4.38,4.30,63,4.45,10,67,212,2021-10-18,0.23438,-0.55130,0.04401,-0.07095,0.15174,-0.05833
AAPL211112C00149000,AAPL,2021-11-12,149.00,call,2.41,2.34,2.28,3,2.40,23,239,3007,2021-10-18,0.21487,0.39522,0.04673,-0.06360,0.14770,0.03814
AAPL211112P00149000,AAPL,2021-11-12,149.00,put,4.90,5.03,4.85,80,5.20,63,92,161,2021-10-18,0.23438,-0.59434,0.04313,-0.06951,0.14871,-0.06306
AAPL211112C00150000,AAPL,2021-11-12,150.00,call,2.04,1.96,1.89,8,2.03,25,1376,5214,2021-10-18,0.21487,0.35024,0.04496,-0.06117,0.14210,0.03386
AAPL211112P00150000,AAPL,2021-11-12,150.00,put,5.55,5.58,5.50,63,5.65,21,89,171,2021-10-18,0.23438,-0.63599,0.04177,-0.06730,0.14403,-0.06768
AAPL211112C00155000,AAPL,2021-11-12,155.00,call,0.78,0.77,0.73,6,0.80,25,1150,3756,2021-10-18,0.21487,0.16658,0.03031,-0.04122,0.09580,0.01623
AAPL211112P00155000,AAPL,2021-11-12,155.00,put,9.27,9.45,9.25,20,9.65,63,60,99,2021-10-18,0.23438,-0.81120,0.03007,-0.04832,0.10368,-0.08783
AAPL211112C00160000,AAPL,2021-11-12,160.00,call,0.31,0.30,0.28,21,0.32,83,322,1439,2021-10-18,0.23438,0.08077,0.01666,-0.02695,0.05744,0.00789
AAPL211112P00160000,AAPL,2021-11-12,160.00,put,15.07,14.05,13.80,69,14.30,8,1,76,2021-10-18,0.27341,-0.88309,0.01873,-0.04087,0.07532,-0.09825
AAPL211112C00165000,AAPL,2021-11-12,165.00,call,0.15,0.14,0.13,21,0.15,2,465,369,2021-10-18,0.25390,0.04002,0.00885,-0.01680,0.03306,0.00391
AAPL211112P00165000,AAPL,2021-11-12,165.00,put,0.00,18.83,18.60,4,19.05,63,0,0,2021-10-18,0.31243,-0.92053,0.01234,-0.03511,0.05673,-0.10532
AAPL211112C00170000,AAPL,2021-11-12,170.00,call,0.08,0.08,0.07,1,0.09,23,23,101,2021-10-18,0.27341,0.02078,0.00477,-0.01050,0.01918,0.00203
AAPL211112P00170000,AAPL,2021-11-12,170.00,put,26.89,23.65,23.50,63,23.80,63,0,8,2021-10-18,0.31243,-0.96195,0.00690,-0.01947,0.03173,-0.11273
AAPL211112C00175000,AAPL,2021-11-12,175.00,call,0.06,0.05,0.04,56,0.06,23,22,197,2021-10-18,0.29292,0.01144,0.00267,-0.00674,0.01150,0.00112
AAPL211112P00175000,AAPL,2021-11-12,175.00,put,0.00,28.62,28.25,63,29.00,63,0,0,2021-10-18,0.37097,-0.96233,0.00577,-0.02298,0.03148,-0.11622
AAPL211112C00180000,AAPL,2021-11-12,180.00,call,0.04,0.03,0.02,23,0.04,33,148,14,2021-10-18,0.31243,0.00670,0.00157,-0.00450,0.00719,0.00066
AAPL211112P00180000,AAPL,2021-11-12,180.00,put,33.45,33.62,33.55,63,33.70,21,2,0,2021-10-18,0.40999,-0.96869,0.00448,-0.02178,0.02704,-0.12026
AAPL211112C00185000,AAPL,2021-11-12,185.00,call,0.02,0.03,0.01,21,0.04,11,1,5,2021-10-18,0.35146,0.00645,0.00135,-0.00489,0.00695,0.00063
AAPL211112P00185000,AAPL,2021-11-12,185.00,put,43.45,38.58,38.45,63,38.70,21,0,0,2021-10-18,0.42950,-0.97810,0.00317,-0.01682,0.02005,-0.12460
AAPL211112C00190000,AAPL,2021-11-12,190.00,call,0.02,0.01,0.00,0,0.06,27,0,40,2021-10-18,0.35146,0.00275,0.00063,-0.00228,0.00324,0.00027
AAPL211112P00190000,AAPL,2021-11-12,190.00,put,0.00,43.62,43.50,63,43.75,63,0,0,2021-10-18,0.48804,-0.97550,0.00307,-0.02110,0.02204,-0.12778
AAPL211112C00195000,AAPL,2021-11-12,195.00,call,0.01,0.01,0.01,1,0.02,150,0,431,2021-10-18,0.37097,0.00191,0.00043,-0.00173,0.00233,0.00019
AAPL211112P00195000,AAPL,2021-11-12,195.00,put,0.00,48.60,48.50,63,48.70,63,0,0,2021-10-18,0.52706,-0.97732,0.00266,-0.02135,0.02065,-0.13139
AAPL211112C00200000,AAPL,2021-11-12,200.00,call,0.01,0.02,0.01,2,0.03,94,0,204,2021-10-18,0.42950,0.00337,0.00062,-0.00335,0.00389,0.00033
AAPL211112P00200000,AAPL,2021-11-12,200.00,put,53.66,53.60,53.50,63,53.70,63,36,0,2021-10-18,0.56608,-0.97854,0.00237,-0.02189,0.01971,-0.13494
AAPL211112C00205000,AAPL,2021-11-12,205.00,call,0.03,0.01,0.00,0,0.03,125,0,1,2021-10-18,0.42950,0.00170,0.00033,-0.00180,0.00210,0.00017
AAPL211112P00205000,AAPL,2021-11-12,205.00,put,0.00,58.55,58.45,63,58.65,21,0,0,2021-10-18,0.56608,-0.98578,0.00167,-0.01526,0.01387,-0.13905
AAPL211119C00045000,AAPL,2021-11-19,45.00,call,100.15,101.90,101.50,63,102.30,1,4,14,2021-10-18,1.95142,0.99016,0.00031,-0.03486,0.01140,0.03788
AAPL211119P00045000,AAPL,2021-11-19,45.00,put,0.01,0.01,0.00,0,0.02,23,0,168,2021-10-18,1.30753,-0.00059,0.00004,-0.00184,0.00090,-0.00008
AAPL211119C00050000,AAPL,2021-11-19,50.00,call,93.91,96.85,96.50,63,97.20,1,0,546,2021-10-18,1.75630,0.99004,0.00035,-0.03172,0.01152,0.04229
AAPL211119P00050000,AAPL,2021-11-19,50.00,put,0.01,0.01,0.00,0,0.02,23,0,4,2021-10-18,1.19046,-0.00063,0.00004,-0.00176,0.00095,-0.00009
AAPL211119C00055000,AAPL,2021-11-19,55.00,call,87.80,91.57,90.85,1,92.30,1,0,8,2021-10-18,1.13192,0.99901,0.00007,-0.00269,0.00145,0.04808
AAPL211119P00055000,AAPL,2021-11-19,55.00,put,0.01,0.01,0.00,0,0.01,23,0,21,2021-10-18,1.09290,-0.00071,0.00005,-0.00182,0.00107,-0.00010
AAPL211119C00060000,AAPL,2021-11-19,60.00,call,84.06,86.65,85.95,1,87.35,1,0,19,2021-10-18,1.26851,0.99485,0.00027,-0.01290,0.00644,0.05185
AAPL211119P00060000,AAPL,2021-11-19,60.00,put,0.01,0.01,0.00,0,0.02,23,0,253,2021-10-18,0.99534,-0.00074,0.00006,-0.00173,0.00111,-0.00010
AAPL211119C00065000,AAPL,2021-11-19,65.00,call,80.90,81.75,81.15,1,82.35,1,1,45,2021-10-18,1.26851,0.99068,0.00046,-0.02170,0.01088,0.05561
AAPL211119P00065000,AAPL,2021-11-19,65.00,put,0.01,0.01,0.00,0,0.03,21,1,2431,2021-10-18,0.91729,-0.00088,0.00007,-0.00185,0.00129,-0.00012
AAPL211119C00070000,AAPL,2021-11-19,70.00,call,72.15,76.70,75.90,1,77.50,1,0,172,2021-10-18,1.11241,0.99198,0.00045,-0.01671,0.00953,0.06021
AAPL211119P00070000,AAPL,2021-11-19,70.00,put,0.00,0.01,0.00,0,0.02,10,0,1008,2021-10-18,0.83925,-0.00097,0.00009,-0.00187,0.00143,-0.00013
AAPL211119C00075000,AAPL,2021-11-19,75.00,call,65.55,71.62,70.85,1,72.40,1,0,77,2021-10-18,0.91729,0.99537,0.00034,-0.00856,0.00586,0.06510
AAPL211119P00075000,AAPL,2021-11-19,75.00,put,0.01,0.01,0.01,8,0.02,10,2,392,2021-10-18,0.76120,-0.00102,0.00010,-0.00176,0.00148,-0.00014
AAPL211119C00080000,AAPL,2021-11-19,80.00,call,62.35,66.62,65.85,1,67.40,1,0,168,2021-10-18,0.83925,0.99477,0.00041,-0.00873,0.00653,0.06940
AAPL211119P00080000,AAPL,2021-11-19,80.00,put,0.02,0.03,0.01,9,0.04,146,24,1853,2021-10-18,0.76120,-0.00256,0.00024,-0.00410,0.00345,-0.00035
AAPL211119C00085000,AAPL,2021-11-19,85.00,call,54.49,61.70,60.95,1,62.45,3,0,1053,2021-10-18,0.83925,0.98974,0.00075,-0.01570,0.01183,0.07308
AAPL211119P00085000,AAPL,2021-11-19,85.00,put,0.03,0.03,0.01,4,0.04,43,2,1618,2021-10-18,0.70267,-0.00324,0.00032,-0.00467,0.00425,-0.00044
AAPL211119C00090000,AAPL,2021-11-19,90.00,call,56.55,56.40,55.90,1,56.90,4,19,1151,2021-10-18,0.01976,1.00000,0.00000,-0.00020,0.00000,0.07890
AAPL211119P00090000,AAPL,2021-11-19,90.00,put,0.03,0.03,0.02,50,0.03,106,28,2200,2021-10-18,0.62462,-0.00318,0.00036,-0.00408,0.00418,-0.00043
AAPL211119C00095000,AAPL,2021-11-19,95.00,call,51.70,51.67,50.95,1,52.40,1,5,594,2021-10-18,0.66364,0.98941,0.00097,-0.01281,0.01216,0.08182
AAPL211119P00095000,AAPL,2021-11-19,95.00,put,0.04,0.04,0.03,5,0.04,143,4,1704,2021-10-18,0.58560,-0.00484,0.00055,-0.00557,0.00609,-0.00066
AAPL211119C00100000,AAPL,2021-11-19,100.00,call,46.36,46.77,46.55,21,47.00,1,12,772,2021-10-18,0.66364,0.97950,0.00172,-0.02245,0.02145,0.08483
AAPL211119P00100000,AAPL,2021-11-19,100.00,put,0.05,0.06,0.05,4,0.06,186,105,11413,2021-10-18,0.54657,-0.00728,0.00085,-0.00748,0.00876,-0.00099
AAPL211119C00105000,AAPL,2021-11-19,105.00,call,41.40,41.72,41.05,1,42.40,1,1,680,2021-10-18,0.56608,0.98093,0.00189,-0.01807,0.02018,0.08944
AAPL211119P00105000,AAPL,2021-11-19,105.00,put,0.07,0.07,0.06,46,0.07,174,694,15116,2021-10-18,0.48804,-0.00866,0.00111,-0.00777,0.01019,-0.00117
AAPL211119C00110000,AAPL,2021-11-19,110.00,call,37.10,36.88,36.60,21,37.15,1,39,1189,2021-10-18,0.54657,0.96813,0.00302,-0.02674,0.03104,0.09206
AAPL211119P00110000,AAPL,2021-11-19,110.00,put,0.09,0.10,0.09,52,0.11,228,83,9963,2021-10-18,0.44901,-0.01305,0.00172,-0.01022,0.01457,-0.00176
AAPL211119C00115000,AAPL,2021-11-19,115.00,call,31.70,31.57,31.00,1,32.15,1,43,2154,2021-10-18,0.29292,0.99774,0.00056,-0.00166,0.00307,0.10052
AAPL211119P00115000,AAPL,2021-11-19,115.00,put,0.15,0.15,0.14,11,0.15,164,724,13986,2021-10-18,0.40999,-0.01978,0.00270,-0.01333,0.02081,-0.00266
AAPL211119C00120000,AAPL,2021-11-19,120.00,call,27.00,26.75,26.65,63,26.85,10,85,8224,2021-10-18,0.37097,0.96962,0.00427,-0.01755,0.02983,0.10112
AAPL211119P00120000,AAPL,2021-11-19,120.00,put,0.22,0.21,0.20,86,0.22,175,829,25894,2021-10-18,0.37097,-0.03038,0.00427,-0.01728,0.02983,-0.00408
AAPL211119C00125000,AAPL,2021-11-19,125.00,call,21.85,21.90,21.45,8,22.35,8,114,5052,2021-10-18,0.35146,0.94308,0.00749,-0.02749,0.04960,0.10193
AAPL211119P00125000,AAPL,2021-11-19,125.00,put,0.31,0.32,0.31,61,0.33,122,3011,28229,2021-10-18,0.33194,-0.04765,0.00689,-0.02232,0.04306,-0.00638
AAPL211119C00130000,AAPL,2021-11-19,130.00,call,17.15,16.98,16.60,4,17.35,2,147,28151,2021-10-18,0.29292,0.92304,0.01136,-0.02893,0.06264,0.10368
AAPL211119P00130000,AAPL,2021-11-19,130.00,put,0.51,0.51,0.50,1376,0.52,24,3182,39798,2021-10-18,0.29292,-0.07696,0.01136,-0.02865,0.06264,-0.01029
AAPL211119C00132000,AAPL,2021-11-19,132.00,call,14.10,15.32,15.05,23,15.60,1,4,0,2021-10-18,0.31243,0.88047,0.01471,-0.04251,0.08656,0.09963
AAPL211119P00132000,AAPL,2021-11-19,132.00,put,0.63,0.64,0.63,23,0.65,97,294,0,2021-10-18,0.29292,-0.10569,0.01437,-0.03625,0.07928,-0.01416
AAPL211119C00133000,AAPL,2021-11-19,133.00,call,12.20,14.03,13.75,1,14.30,31,3,0,2021-10-18,0.25390,0.90808,0.01497,-0.02866,0.07158,0.10436
AAPL211119P00133000,AAPL,2021-11-19,133.00,put,0.70,0.72,0.71,21,0.73,78,251,0,2021-10-18,0.29292,-0.12246,0.01596,-0.04026,0.08805,-0.01643
AAPL211119C00134000,AAPL,2021-11-19,134.00,call,10.65,13.15,12.90,8,13.40,14,6,0,2021-10-18,0.25390,0.89054,0.01701,-0.03251,0.08131,0.10288
AAPL211119P00134000,AAPL,2021-11-19,134.00,put,0.81,0.80,0.79,47,0.82,61,188,0,2021-10-18,0.27341,-0.12564,0.01741,-0.03825,0.08964,-0.01682
AAPL211119C00135000,AAPL,2021-11-19,135.00,call,12.45,12.28,12.05,8,12.50,40,396,9140,2021-10-18,0.25390,0.87087,0.01911,-0.03650,0.09137,0.10111
AAPL211119P00135000,AAPL,2021-11-19,135.00,put,0.90,0.92,0.90,39,0.93,103,4515,23352,2021-10-18,0.27341,-0.14562,0.01927,-0.04232,0.09919,-0.01952
AAPL211119C00136000,AAPL,2021-11-19,136.00,call,11.55,11.55,11.25,63,11.85,15,71,0,2021-10-18,0.25390,0.84904,0.02125,-0.04056,0.10160,0.09905
AAPL211119P00136000,AAPL,2021-11-19,136.00,put,1.02,1.04,1.02,43,1.05,66,698,0,2021-10-18,0.27341,-0.16746,0.02112,-0.04640,0.10875,-0.02248
AAPL211119C00137000,AAPL,2021-11-19,137.00,call,10.05,10.75,10.40,63,11.10,11,73,0,2021-10-18,0.27341,0.80887,0.02296,-0.05072,0.11818,0.09441
AAPL211119P00137000,AAPL,2021-11-19,137.00,put,1.14,1.18,1.16,43,1.20,158,501,0,2021-10-18,0.25390,-0.17492,0.02339,-0.04430,0.11182,-0.02342
AAPL211119C00138000,AAPL,2021-11-19,138.00,call,9.75,9.75,9.60,16,9.90,35,64,0,2021-10-18,0.25390,0.79902,0.02549,-0.04857,0.12184,0.09403
AAPL211119P00138000,AAPL,2021-11-19,138.00,put,1.33,1.33,1.31,56,1.36,88,670,0,2021-10-18,0.25390,-0.20098,0.02549,-0.04827,0.12184,-0.02695
AAPL211119C00139000,AAPL,2021-11-19,139.00,call,9.05,8.95,8.80,63,9.10,31,23,0,2021-10-18,0.23438,0.78752,0.02853,-0.04635,0.12592,0.09344
AAPL211119P00139000,AAPL,2021-11-19,139.00,put,1.49,1.52,1.51,25,1.54,25,787,0,2021-10-18,0.25390,-0.22901,0.02750,-0.05207,0.13144,-0.03076
AAPL211119C00140000,AAPL,2021-11-19,140.00,call,8.30,8.12,8.00,56,8.25,15,3517,30202,2021-10-18,0.23438,0.75634,0.03082,-0.05004,0.13601,0.09009
AAPL211119P00140000,AAPL,2021-11-19,140.00,put,1.73,1.73,1.71,43,1.76,34,5860,33079,2021-10-18,0.25390,-0.25890,0.02938,-0.05563,0.14044,-0.03483
AAPL211119C00141000,AAPL,2021-11-19,141.00,call,7.45,7.42,7.35,18,7.50,48,27,0,2021-10-18,0.23438,0.72308,0.03292,-0.05342,0.14528,0.08645
AAPL211119P00141000,AAPL,2021-11-19,141.00,put,1.98,1.99,1.98,16,2.00,18,655,0,2021-10-18,0.25390,-0.29045,0.03109,-0.05887,0.14864,-0.03915
AAPL211119C00142000,AAPL,2021-11-19,142.00,call,6.80,6.70,6.65,11,6.75,74,88,0,2021-10-18,0.23438,0.68799,0.03479,-0.05643,0.15351,0.08254
AAPL211119P00142000,AAPL,2021-11-19,142.00,put,2.25,2.27,2.25,13,2.29,61,1275,0,2021-10-18,0.23438,-0.31201,0.03479,-0.05612,0.15351,-0.04195
AAPL211119C00143000,AAPL,2021-11-19,143.00,call,6.05,6.00,5.95,76,6.05,53,708,0,2021-10-18,0.23438,0.65138,0.03637,-0.05897,0.16049,0.07840
AAPL211119P00143000,AAPL,2021-11-19,143.00,put,2.58,2.58,2.56,10,2.60,33,561,0,2021-10-18,0.23438,-0.34862,0.03637,-0.05866,0.16049,-0.04696
AAPL211119C00144000,AAPL,2021-11-19,144.00,call,5.40,5.35,5.30,64,5.40,79,1801,0,2021-10-18,0.23438,0.61357,0.03762,-0.06100,0.16605,0.07407
AAPL211119P00144000,AAPL,2021-11-19,144.00,put,2.94,2.94,2.91,6,2.96,85,646,0,2021-10-18,0.23438,-0.38643,0.03762,-0.06068,0.16605,-0.05217
AAPL211119C00145000,AAPL,2021-11-19,145.00,call,4.78,4.75,4.70,43,4.80,236,17039,42826,2021-10-18,0.23438,0.57492,0.03853,-0.06245,0.17005,0.06960
AAPL211119P00145000,AAPL,2021-11-19,145.00,put,3.28,3.30,3.25,124,3.35,83,8581,27886,2021-10-18,0.23438,-0.42508,0.03853,-0.06213,0.17005,-0.05751
AAPL211119C00146000,AAPL,2021-11-19,146.00,call,4.17,4.15,4.10,117,4.20,59,1783,0,2021-10-18,0.21487,0.53666,0.04261,-0.05804,0.17238,0.06544
AAPL211119P00146000,AAPL,2021-11-19,146.00,put,3.72,3.75,3.70,116,3.80,113,542,0,2021-10-18,0.23438,-0.46419,0.03907,-0.06298,0.17241,-0.06295
AAPL211119C00147000,AAPL,2021-11-19,147.00,call,3.65,3.65,3.60,81,3.70,65,976,0,2021-10-18,0.21487,0.49391,0.04278,-0.05826,0.17309,0.06038
AAPL211119P00147000,AAPL,2021-11-19,147.00,put,4.20,4.25,4.20,39,4.30,347,204,0,2021-10-18,0.23438,-0.50338,0.03922,-0.06322,0.17310,-0.06843
AAPL211119C00148000,AAPL,2021-11-19,148.00,call,3.20,3.15,3.10,131,3.20,80,1448,0,2021-10-18,0.21487,0.45151,0.04247,-0.05783,0.17183,0.05533
AAPL211119P00148000,AAPL,2021-11-19,148.00,put,4.73,4.75,4.70,86,4.80,71,55,0,2021-10-18,0.23438,-0.54227,0.03900,-0.06286,0.17214,-0.07391
AAPL211119C00149000,AAPL,2021-11-19,149.00,call,2.76,2.73,2.69,71,2.77,80,867,0,2021-10-18,0.21487,0.40995,0.04169,-0.05676,0.16868,0.05034
AAPL211119P00149000,AAPL,2021-11-19,149.00,put,5.30,5.30,5.25,154,5.35,34,63,0,2021-10-18,0.23438,-0.58051,0.03842,-0.06190,0.16957,-0.07934
AAPL211119C00150000,AAPL,2021-11-19,150.00,call,2.37,2.31,2.29,63,2.34,3,16944,100249,2021-10-18,0.21487,0.36964,0.04048,-0.05510,0.16378,0.04548
AAPL211119P00150000,AAPL,2021-11-19,150.00,put,5.95,5.92,5.85,133,6.00,86,517,30245,2021-10-18,0.23438,-0.61775,0.03750,-0.06040,0.16551,-0.08467
AAPL211119C00152500,AAPL,2021-11-19,152.50,call,1.56,1.54,1.51,45,1.57,58,2153,0,2021-10-18,0.21487,0.27672,0.03590,-0.04885,0.14523,0.03420
AAPL211119P00152500,AAPL,2021-11-19,152.50,put,7.70,7.62,7.55,127,7.70,18,43,0,2021-10-18,0.21487,-0.72328,0.03590,-0.04851,0.14523,-0.09949
AAPL211119C00155000,AAPL,2021-11-19,155.00,call,1.00,1.00,0.99,81,1.02,23,17856,57963,2021-10-18,0.21487,0.19816,0.02986,-0.04062,0.12081,0.02459
AAPL211119P00155000,AAPL,2021-11-19,155.00,put,9.55,9.57,9.50,16,9.65,21,10250,18631,2021-10-18,0.23438,-0.77996,0.02912,-0.04679,0.12850,-0.10870
AAPL211119C00157500,AAPL,2021-11-19,157.50,call,0.66,0.66,0.65,136,0.66,26,1505,0,2021-10-18,0.21487,0.13573,0.02337,-0.03179,0.09456,0.01689
AAPL211119P00157500,AAPL,2021-11-19,157.50,put,11.75,11.93,11.70,21,12.15,17,7,0,2021-10-18,0.25390,-0.82121,0.02372,-0.04469,0.11338,-0.11601
AAPL211119C00160000,AAPL,2021-11-19,160.00,call,0.44,0.42,0.42,1,0.43,4,6247,61557,2021-10-18,0.21487,0.08896,0.01727,-0.02348,0.06986,0.01110
AAPL211119P00160000,AAPL,2021-11-19,160.00,put,14.00,14.00,13.90,91,14.10,63,96,3589,2021-10-18,0.23438,-0.89056,0.01842,-0.02946,0.08129,-0.12666
AAPL211119C00162500,AAPL,2021-11-19,162.50,call,0.29,0.29,0.27,40,0.30,21,324,0,2021-10-18,0.23438,0.07312,0.01365,-0.02209,0.06025,0.00911
AAPL211119P00162500,AAPL,2021-11-19,162.50,put,17.65,16.48,16.30,89,16.65,63,3,0,2021-10-18,0.27341,-0.89155,0.01569,-0.03418,0.08076,-0.12905
AAPL211119C00165000,AAPL,2021-11-19,165.00,call,0.20,0.21,0.20,2,0.21,23,2403,20802,2021-10-18,0.23438,0.04717,0.00968,-0.01566,0.04272,0.00589
AAPL211119P00165000,AAPL,2021-11-19,165.00,put,19.40,18.80,18.70,81,18.90,69,2,1285,2021-10-18,0.27341,-0.92269,0.01221,-0.02652,0.06286,-0.13507
AAPL211119C00170000,AAPL,2021-11-19,170.00,call,0.12,0.11,0.11,21,0.12,39,569,11888,2021-10-18,0.25390,0.02644,0.00556,-0.01055,0.02658,0.00330
AAPL211119P00170000,AAPL,2021-11-19,170.00,put,23.96,23.68,23.35,63,24.00,63,2,518,2021-10-18,0.29292,-0.95226,0.00782,-0.01938,0.04313,-0.14311
AAPL211119C00175000,AAPL,2021-11-19,175.00,call,0.09,0.08,0.07,21,0.08,26,417,8749,2021-10-18,0.27341,0.01577,0.00333,-0.00733,0.01715,0.00197
AAPL211119P00175000,AAPL,2021-11-19,175.00,put,30.78,28.62,28.30,63,28.95,63,0,585,2021-10-18,0.31243,-0.96932,0.00511,-0.01431,0.03008,-0.14961
AAPL211119C00180000,AAPL,2021-11-19,180.00,call,0.05,0.06,0.05,54,0.06,31,473,6915,2021-10-18,0.31243,0.01480,0.00276,-0.00794,0.01625,0.00184
